"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2018","139","PM2.5","Donovan","06-073-1014","AQS","11","54",".","139","33"
"01/02/2018","94","PM2.5","Donovan","06-073-1014","AQS","15","48","48","94","47"
"01/03/2018","94","PM2.5","Chula Vista","06-073-0001","AQS","14","40",".","94","42"
"01/04/2018","76","PM2.5","Donovan","06-073-1014","AQS","15","44",".","76","49"
"01/05/2018","78","PM2.5","Donovan","06-073-1014","AQS","16","35","26","78","43"
"01/06/2018","82","PM2.5","Donovan","06-073-1014","AQS","11","35",".","82","45"
"01/07/2018","67","PM2.5","Donovan","06-073-1014","AQS","14","39",".","67","28"
"01/08/2018","68","PM2.5","Donovan","06-073-1014","AQS","14","36","51","68","41"
"01/09/2018","46","PM2.5","Pala Airpad","06-073-1201","AQS","10","44",".","46","21"
"01/10/2018","41","Ozone","La Posta Reservation","06-073-1011","AQS","10","41",".","40","24"
"01/11/2018","49","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","13","42","19","49","32"
"01/12/2018","76","PM2.5","Camp Pendleton","06-073-1008","AQS","14","44",".","76","38"
"01/13/2018","56","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","11","44",".","56","36"
"01/14/2018","51","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","9","50","15","51","32"
"01/15/2018","59","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","10","51",".","59","34"
"01/16/2018","64","PM2.5","Camp Pendleton","06-073-1008","AQS","10","54",".","64","30"
"01/17/2018","88","PM2.5","Camp Pendleton","06-073-1008","AQS","14","48","33","88","49"
"01/18/2018","72","PM2.5","Camp Pendleton","06-073-1008","AQS","14","44",".","72","36"
"01/19/2018","63","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","9","42",".","63","27"
"01/20/2018","68","PM2.5","Pala Airpad","06-073-1201","AQS","6","43","29","68","28"
"01/21/2018","55","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","9","41",".","55","25"
"01/22/2018","52","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","11","39",".","52","36"
"01/23/2018","56","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","11","42","21","56","41"
"01/24/2018","51","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","9","41",".","51","43"
"01/25/2018","47","PM2.5","Donovan","06-073-1014","AQS","10","40",".","47","32"
"01/26/2018","47","PM2.5","Camp Pendleton","06-073-1008","AQS","10","43","25","47","35"
"01/27/2018","63","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","11","44",".","63","42"
"01/28/2018","54","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","11","43",".","54","33"
"01/29/2018","40","Ozone","Alpine","06-073-1006","AQS","8","40","17","33","38"
"01/30/2018","41","NO2","Chula Vista","06-073-0001","AQS","13","39",".","37","41"
"01/31/2018","59","PM2.5","Donovan","06-073-1014","AQS","13","47",".","59","47"
"02/01/2018","71","Ozone","Donovan","06-073-1014","AQS","15","71","42","63","52"
"02/02/2018","71","PM2.5","Camp Pendleton","06-073-1008","AQS","15","50","27","71","48"
"02/03/2018","101","Ozone","Kearny Villa Rd.","06-073-1016","AQS","15","101",".","83","38"
"02/04/2018","101","Ozone","Kearny Villa Rd.","06-073-1016","AQS","13","101","26","64","39"
"02/05/2018","84","Ozone","Alpine","06-073-1006","AQS","13","84",".","64","37"
"02/06/2018","70","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","10","50",".","70","27"
"02/07/2018","71","PM2.5","Camp Pendleton","06-073-1008","AQS","13","49","27","71","51"
"02/08/2018","62","PM2.5","Camp Pendleton","06-073-1008","AQS","13","51",".","62","48"
"02/09/2018","101","Ozone","La Posta Reservation","06-073-1011","AQS","13","101",".","75","37"
"02/10/2018","80","Ozone","La Posta Reservation","06-073-1011","AQS","10","80","28","63","25"
"02/11/2018","87","PM2.5","La Posta Reservation","06-073-1011","AQS","9","48",".","87","19"
"02/12/2018","66","PM2.5","Pala Airpad","06-073-1201","AQS","8","44",".","66","15"
"02/13/2018","51","PM2.5","Pala Airpad","06-073-1201","AQS","8","44","19","51","30"
"02/14/2018","49","PM2.5","Donovan","06-073-1014","AQS","7","44",".","49","31"
"02/15/2018","48","Ozone","La Posta Reservation","06-073-1011","AQS","10","48","17","41","38"
"02/16/2018","61","Ozone","La Posta Reservation","06-073-1011","AQS","11","61","16","41","38"
"02/17/2018","58","Ozone","Alpine","06-073-1006","AQS","9","58",".","41","36"
"02/18/2018","51","PM2.5","Donovan","06-073-1014","AQS","8","44",".","51","26"
"02/19/2018","143","PM2.5","La Posta Reservation","06-073-1011","AQS","5","46","29","143","14"
"02/20/2018","53","PM2.5","La Posta Reservation","06-073-1011","AQS","8","47",".","53","32"
"02/21/2018","50","PM2.5","El Cajon - Lexington Elementary School","06-073-1022","AQS","8","46",".","50","33"
"02/22/2018","45","Ozone","La Posta Reservation","06-073-1011","AQS","7","45","17","41","31"
"02/23/2018","48","Ozone","La Posta Reservation","06-073-1011","AQS","8","48",".","37","26"
"02/24/2018","54","Ozone","La Posta Reservation","06-073-1011","AQS","9","54",".","49","31"
